,doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile
554,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([H])1[C@@](OC)=O
555,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([H])1[C@@](OC)=O
556,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Terpene,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([H])1[C@@](OC)=O
557,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Iridoid,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([C@@](OC)=O)1[H]
558,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([C@@](OC)=O)1[H]
559,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Terpene,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([C@@](OC)=O)1[H]
560,10.1016/S0031-9422(97)00238-0,Antifungal,Tocoyena formosa (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"242,225296","242,0790405","0,1000000015","85,22899628",0,6,2,2,"203,5039978",[H][C@]1(C=C[C@]32O)[C@]2([H])[C@H](OC3)O[C@H](O)[C@]([C@@](OC)=O)1[H]
561,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
562,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
563,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
564,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
565,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
566,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"224,2100067","224,0684662","1,264999986","75,99500275",0,5,2,4,"197,5709991",OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O
567,10.1590/S0100-40422008000400018,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonol,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
568,10.1590/S0100-40422008000400018,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
569,10.1590/S0100-40422008000400018,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonoid,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
570,10.1590/S0100-40422008000400018,Antifungal,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
571,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonol,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
572,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
573,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonoid,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
574,10.1590/S0100-40422008000400018,Antioxidant,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
575,10.1590/S0100-40422008000400018,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonol,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
576,10.1590/S0100-40422008000400018,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
577,10.1590/S0100-40422008000400018,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonoid,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
578,10.1590/S0100-40422008000400018,Inhibition of Glycosidase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
579,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonol,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
580,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
581,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/Flavonoid,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
582,10.1590/S0100-40422008000400018,Inhibition of Myeloperoxodase,Pterogyne nitens (Fabaceae),Sao Paulo/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"626,5169067","626,1483154","-2,071000099","289,6549988",3,17,11,7,"504,3269958",OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O
583,10.1590/S0103-50532007000700017,Antioxidant,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"354,3086853","354,0950928","-0,4530000091","164,7440033",1,9,6,5,"296,2669983",OC1=CC=C(/C=C/C(O[C@H]2[C@H](O)[C@H](O)C[C@]([C@@](O)=O)(O)C2)=O)C=C1O
584,10.1590/S0103-50532007000700017,Antioxidant,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"354,3086853","354,0950928","-0,4530000091","164,7440033",1,9,6,5,"296,2669983",OC1=CC=C(/C=C/C(O[C@H]2[C@H](O)[C@H](O)C[C@]([C@@](O)=O)(O)C2)=O)C=C1O
585,10.1590/S0103-50532007000700017,Antioxidant,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"354,3086853","354,0950928","-0,4530000091","164,7440033",1,9,6,5,"296,2669983",OC1=CC=C(/C=C/C(O[C@H]2[C@H](O)[C@H](O)C[C@]([C@@](O)=O)(O)C2)=O)C=C1O
586,10.1590/S0103-50532007000700017,Antifungal,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/AromaticDerivative,"658,6018066","658,2108765","-0,3289999962","230,779007",3,17,6,14,"558,2139893",COC1=CC(C(OC[C@]([C@H]([C@@H](OC4)OC[C@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)O)O)OC2=CC(OC)=C(C(OC)=C2)OC)O)4O)=O)=CC(OC)=C1O
587,10.1590/S0103-50532007000700017,Antifungal,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"658,6018066","658,2108765","-0,3289999962","230,779007",3,17,6,14,"558,2139893",COC1=CC(C(OC[C@]([C@H]([C@@H](OC4)OC[C@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)O)O)OC2=CC(OC)=C(C(OC)=C2)OC)O)4O)=O)=CC(OC)=C1O
588,10.1590/S0103-50532007000700017,Antifungal,Alibertia sessilis (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"658,6018066","658,2108765","-0,3289999962","230,779007",3,17,6,14,"558,2139893",COC1=CC(C(OC[C@]([C@H]([C@@H](OC4)OC[C@H]3O[C@H]([C@@H]([C@H]([C@@H]3O)O)O)OC2=CC(OC)=C(C(OC)=C2)OC)O)4O)=O)=CC(OC)=C1O
589,10.1590/S0103-50532007000700017,,,,,,,,,,,,,,,
590,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/AromaticAcid,"170,1195068","170,0215302","0,5889999866","97,98300171",0,5,4,1,"135,0980072",OC1=CC(C(O)=O)=CC(O)=C1O
591,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"170,1195068","170,0215302","0,5889999866","97,98300171",0,5,4,1,"135,0980072",OC1=CC(C(O)=O)=CC(O)=C1O
592,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/AromaticDerivative,"170,1195068","170,0215302","0,5889999866","97,98300171",0,5,4,1,"135,0980072",OC1=CC(C(O)=O)=CC(O)=C1O
593,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"170,1195068","170,0215302","0,5889999866","97,98300171",0,5,4,1,"135,0980072",OC1=CC(C(O)=O)=CC(O)=C1O
594,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/AromaticDerivative,"184,1461029","184,0371704","0,84799999","86,98899841",0,5,3,2,"152,6260071",O=C(OC)C1=CC(O)=C(O)C(O)=C1
595,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalCompound,"184,1461029","184,0371704","0,84799999","86,98899841",0,5,3,2,"152,6260071",O=C(OC)C1=CC(O)=C(O)C(O)=C1
596,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalSubstance,"184,1461029","184,0371704","0,84799999","86,98899841",0,5,3,2,"152,6260071",O=C(OC)C1=CC(O)=C(O)C(O)=C1
597,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/AromaticDerivative,"212,199295","212,0684662","1,726999998","86,98899841",0,5,3,4,"186,2299957",O=C(OCCC)C1=CC(O)=C(O)C(O)=C1
598,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalCompound,"212,199295","212,0684662","1,726999998","86,98899841",0,5,3,4,"186,2299957",O=C(OCCC)C1=CC(O)=C(O)C(O)=C1
599,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalSubstance,"212,199295","212,0684662","1,726999998","86,98899841",0,5,3,4,"186,2299957",O=C(OCCC)C1=CC(O)=C(O)C(O)=C1
600,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/AromaticDerivative,"338,4385071","338,2093201","6,328000069","86,98899841",1,5,3,13,"337,4460144",O=C(OCCCCCCCCCCCC)C1=CC(O)=C(O)C(O)=C1
601,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalCompound,"338,4385071","338,2093201","6,328000069","86,98899841",1,5,3,13,"337,4460144",O=C(OCCCCCCCCCCCC)C1=CC(O)=C(O)C(O)=C1
602,10.1021/jf100233y,Antioxidant,Alchornea glandulosa (Euphorbiaceae),Mogi Guacu/SP,Semisynthesis Product,http://nubbe.db/ChemicalSubstance,"338,4385071","338,2093201","6,328000069","86,98899841",1,5,3,13,"337,4460144",O=C(OCCCCCCCCCCCC)C1=CC(O)=C(O)C(O)=C1
603,10.1590/S0102-695X2010000100002,Antitrypanosomal,Rapanea lancifolia (Myrsinaceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Flavanol,"304,2515869","304,0582886","0,7120000124","127,4449997",0,7,5,1,"246,322998",O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O
604,10.1590/S0102-695X2010000100002,Antitrypanosomal,Rapanea lancifolia (Myrsinaceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"304,2515869","304,0582886","0,7120000124","127,4449997",0,7,5,1,"246,322998",O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O
605,10.1590/S0102-695X2010000100002,Antitrypanosomal,Rapanea lancifolia (Myrsinaceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Flavonoid,"304,2515869","304,0582886","0,7120000124","127,4449997",0,7,5,1,"246,322998",O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O
606,10.1590/S0102-695X2010000100002,Antitrypanosomal,Rapanea lancifolia (Myrsinaceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"304,2515869","304,0582886","0,7120000124","127,4449997",0,7,5,1,"246,322998",O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O
607,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavanol,"320,2940063","320,0895996","1,353000045","119,6080017",0,7,5,2,"269,6870117",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3
608,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"320,2940063","320,0895996","1,353000045","119,6080017",0,7,5,2,"269,6870117",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3
609,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavonoid,"320,2940063","320,0895996","1,353000045","119,6080017",0,7,5,2,"269,6870117",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3
610,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"320,2940063","320,0895996","1,353000045","119,6080017",0,7,5,2,"269,6870117",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3
611,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavanol,"306,2674866","306,0739441","1,077000022","130,602005",1,7,6,1,"252,1589966",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(O)C(O)=C3
612,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"306,2674866","306,0739441","1,077000022","130,602005",1,7,6,1,"252,1589966",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(O)C(O)=C3
613,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavonoid,"306,2674866","306,0739441","1,077000022","130,602005",1,7,6,1,"252,1589966",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(O)C(O)=C3
614,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"306,2674866","306,0739441","1,077000022","130,602005",1,7,6,1,"252,1589966",O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(O)C(O)=C3
615,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Biflavonoid,"578,5202026","578,1424561","2,58100009","220,7480011",3,12,10,3,"475,6730042",OC1=CC(O)=C([C@H]([C@@]4=C(O)C=C(O)C5=C4O[C@H]([C@]6=CC(O)=C(O)C=C6)[C@H](O)C5)[C@@H](O)[C@@H]([C@]3=CC(O)=C(O)C=C3)O2)C2=C1
616,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"578,5202026","578,1424561","2,58100009","220,7480011",3,12,10,3,"475,6730042",OC1=CC(O)=C([C@H]([C@@]4=C(O)C=C(O)C5=C4O[C@H]([C@]6=CC(O)=C(O)C=C6)[C@H](O)C5)[C@@H](O)[C@@H]([C@]3=CC(O)=C(O)C=C3)O2)C2=C1
617,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavonoid,"578,5202026","578,1424561","2,58100009","220,7480011",3,12,10,3,"475,6730042",OC1=CC(O)=C([C@H]([C@@]4=C(O)C=C(O)C5=C4O[C@H]([C@]6=CC(O)=C(O)C=C6)[C@H](O)C5)[C@@H](O)[C@@H]([C@]3=CC(O)=C(O)C=C3)O2)C2=C1
618,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"578,5202026","578,1424561","2,58100009","220,7480011",3,12,10,3,"475,6730042",OC1=CC(O)=C([C@H]([C@@]4=C(O)C=C(O)C5=C4O[C@H]([C@]6=CC(O)=C(O)C=C6)[C@H](O)C5)[C@@H](O)[C@@H]([C@]3=CC(O)=C(O)C=C3)O2)C2=C1
619,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavonol,"902,7999268","902,2692261","-3,197999954","387,2749939",3,24,14,11,"744,0349731",OC2=CC(O)=C1C(C(O[C@@H]([C@@H]3O[C@H]4[C@H](O)[C@H](O[C@@H]([C@@H]6O)O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H](C)O4)O[C@H](CO)[C@@H](O)[C@@H]3O)=C(C7=CC=C(O)C=C7)OC1=C2)=O
620,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"902,7999268","902,2692261","-3,197999954","387,2749939",3,24,14,11,"744,0349731",OC2=CC(O)=C1C(C(O[C@@H]([C@@H]3O[C@H]4[C@H](O)[C@H](O[C@@H]([C@@H]6O)O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H](C)O4)O[C@H](CO)[C@@H](O)[C@@H]3O)=C(C7=CC=C(O)C=C7)OC1=C2)=O
621,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/Flavonoid,"902,7999268","902,2692261","-3,197999954","387,2749939",3,24,14,11,"744,0349731",OC2=CC(O)=C1C(C(O[C@@H]([C@@H]3O[C@H]4[C@H](O)[C@H](O[C@@H]([C@@H]6O)O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H](C)O4)O[C@H](CO)[C@@H](O)[C@@H]3O)=C(C7=CC=C(O)C=C7)OC1=C2)=O
622,10.1002/ptr.1249,Antioxidant,Maytenus aquifolium (Celastraceae),Ribeirao Preto/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"902,7999268","902,2692261","-3,197999954","387,2749939",3,24,14,11,"744,0349731",OC2=CC(O)=C1C(C(O[C@@H]([C@@H]3O[C@H]4[C@H](O)[C@H](O[C@@H]([C@@H]6O)O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H](C)O4)O[C@H](CO)[C@@H](O)[C@@H]3O)=C(C7=CC=C(O)C=C7)OC1=C2)=O
